from,to,value
20.0,581.0,1.0
20.0,369.0,1.0
20.0,48.0,1.0
20.0,128.0,1.0
20.0,433.0,1.0
20.0,296.0,1.0
20.0,167.0,1.0
20.0,372.0,1.0
20.0,564.0,1.0
20.0,637.0,1.0
20.0,426.0,1.0
20.0,368.0,1.0
20.0,423.0,1.0
20.0,572.0,1.0
20.0,19.0,1.0
20.0,427.0,1.0
20.0,347.0,1.0
20.0,638.0,1.0
20.0,639.0,1.0
20.0,640.0,1.0
20.0,631.0,1.0
20.0,641.0,1.0
20.0,567.0,1.0
20.0,642.0,1.0
20.0,643.0,1.0
20.0,644.0,1.0
20.0,645.0,1.0
20.0,500.0,1.0
20.0,646.0,1.0
20.0,647.0,1.0
20.0,648.0,1.0
20.0,649.0,1.0
20.0,650.0,1.0
20.0,512.0,1.0
20.0,651.0,1.0
20.0,652.0,1.0
20.0,653.0,1.0
20.0,654.0,1.0
20.0,655.0,1.0
20.0,656.0,1.0
20.0,657.0,1.0
20.0,658.0,1.0
21.0,2.0,1.0
21.0,659.0,1.0
21.0,564.0,1.0
21.0,539.0,1.0
21.0,660.0,1.0
21.0,246.0,1.0
21.0,661.0,1.0
21.0,19.0,1.0
21.0,662.0,1.0
21.0,592.0,1.0
21.0,663.0,1.0
21.0,27.0,1.0
21.0,31.0,1.0
21.0,296.0,1.0
21.0,123.0,1.0
21.0,664.0,1.0
21.0,538.0,1.0
21.0,665.0,1.0
21.0,605.0,1.0
22.0,305.0,1.0
22.0,340.0,1.0
22.0,540.0,1.0
22.0,384.0,1.0
22.0,413.0,1.0
22.0,666.0,1.0
22.0,17.0,1.0
22.0,373.0,1.0
22.0,445.0,1.0
22.0,625.0,1.0
22.0,667.0,1.0
22.0,36.0,1.0
22.0,125.0,1.0
22.0,668.0,1.0
22.0,669.0,1.0
22.0,542.0,1.0
22.0,670.0,1.0
22.0,671.0,1.0
22.0,672.0,1.0
22.0,673.0,1.0
22.0,674.0,1.0
22.0,657.0,1.0
23.0,133.0,1.0
23.0,675.0,1.0
23.0,676.0,1.0
23.0,677.0,1.0
23.0,515.0,1.0
23.0,436.0,1.0
23.0,518.0,1.0
23.0,169.0,1.0
23.0,678.0,1.0
23.0,679.0,1.0
23.0,680.0,1.0
24.0,681.0,1.0
24.0,682.0,1.0
24.0,683.0,1.0
24.0,684.0,1.0
24.0,685.0,1.0
24.0,536.0,1.0
24.0,422.0,1.0
24.0,686.0,1.0
24.0,223.0,1.0
25.0,0.0,1.0
25.0,687.0,1.0
25.0,425.0,1.0
25.0,24.0,1.0
26.0,425.0,1.0
26.0,24.0,1.0
26.0,664.0,1.0
26.0,688.0,1.0
26.0,689.0,1.0
26.0,690.0,1.0
26.0,691.0,1.0
26.0,692.0,1.0
26.0,693.0,1.0
26.0,694.0,1.0
26.0,695.0,1.0
27.0,696.0,1.0
27.0,95.0,1.0
27.0,454.0,1.0
27.0,246.0,1.0
27.0,371.0,1.0
27.0,697.0,1.0
27.0,372.0,1.0
27.0,445.0,1.0
27.0,125.0,1.0
27.0,409.0,1.0
27.0,408.0,1.0
27.0,426.0,1.0
27.0,540.0,1.0
27.0,556.0,1.0
27.0,416.0,1.0
27.0,609.0,1.0
27.0,296.0,1.0
27.0,21.0,1.0
27.0,373.0,1.0
27.0,417.0,1.0
27.0,420.0,1.0
27.0,34.0,1.0
27.0,681.0,1.0
27.0,44.0,1.0
27.0,581.0,1.0
27.0,425.0,1.0
27.0,24.0,1.0
27.0,493.0,1.0
27.0,28.0,1.0
27.0,29.0,1.0
27.0,586.0,1.0
27.0,347.0,1.0
27.0,698.0,1.0
27.0,422.0,1.0
27.0,31.0,1.0
27.0,699.0,1.0
27.0,418.0,1.0
27.0,700.0,1.0
27.0,701.0,1.0
28.0,216.0,1.0
28.0,488.0,1.0
28.0,340.0,1.0
28.0,229.0,1.0
28.0,209.0,1.0
28.0,346.0,1.0
28.0,74.0,1.0
28.0,702.0,1.0
28.0,703.0,1.0
28.0,704.0,1.0
28.0,232.0,1.0
28.0,705.0,1.0
28.0,297.0,1.0
28.0,219.0,1.0
28.0,550.0,1.0
28.0,378.0,1.0
28.0,222.0,1.0
28.0,243.0,1.0
28.0,186.0,1.0
28.0,706.0,1.0
28.0,707.0,1.0
28.0,110.0,1.0
28.0,539.0,1.0
28.0,389.0,1.0
28.0,404.0,1.0
28.0,375.0,1.0
28.0,454.0,1.0
28.0,258.0,1.0
28.0,708.0,1.0
28.0,426.0,1.0
28.0,697.0,1.0
28.0,372.0,1.0
28.0,709.0,1.0
28.0,65.0,1.0
28.0,384.0,1.0
28.0,17.0,1.0
28.0,19.0,1.0
28.0,18.0,1.0
28.0,445.0,1.0
28.0,140.0,1.0
28.0,416.0,1.0
28.0,120.0,1.0
28.0,406.0,1.0
28.0,710.0,1.0
28.0,711.0,1.0
28.0,413.0,1.0
28.0,712.0,1.0
28.0,237.0,1.0
28.0,635.0,1.0
28.0,425.0,1.0
28.0,369.0,1.0
28.0,713.0,1.0
28.0,699.0,1.0
28.0,714.0,1.0
28.0,223.0,1.0
28.0,715.0,1.0
28.0,27.0,1.0
28.0,716.0,1.0
28.0,623.0,1.0
28.0,29.0,1.0
28.0,717.0,1.0
28.0,300.0,1.0
28.0,718.0,1.0
28.0,719.0,1.0
28.0,125.0,1.0
28.0,30.0,1.0
28.0,667.0,1.0
28.0,720.0,1.0
28.0,422.0,1.0
28.0,669.0,1.0
28.0,424.0,1.0
28.0,581.0,1.0
28.0,452.0,1.0
28.0,34.0,1.0
28.0,721.0,1.0
28.0,428.0,1.0
28.0,698.0,1.0
28.0,417.0,1.0
28.0,376.0,1.0
28.0,37.0,1.0
28.0,722.0,1.0
28.0,619.0,1.0
28.0,64.0,1.0
28.0,411.0,1.0
28.0,36.0,1.0
28.0,582.0,1.0
28.0,510.0,1.0
28.0,577.0,1.0
28.0,39.0,1.0
28.0,584.0,1.0
28.0,723.0,1.0
28.0,465.0,1.0
28.0,62.0,1.0
28.0,41.0,1.0
28.0,724.0,1.0
28.0,44.0,1.0
28.0,40.0,1.0
28.0,108.0,1.0
28.0,725.0,1.0
28.0,726.0,1.0
28.0,233.0,1.0
28.0,173.0,1.0
28.0,236.0,1.0
28.0,646.0,1.0
28.0,592.0,1.0
28.0,166.0,1.0
28.0,727.0,1.0
29.0,728.0,1.0
29.0,413.0,1.0
29.0,729.0,1.0
29.0,368.0,1.0
29.0,635.0,1.0
29.0,425.0,1.0
29.0,730.0,1.0
29.0,685.0,1.0
29.0,369.0,1.0
29.0,24.0,1.0
29.0,731.0,1.0
29.0,665.0,1.0
29.0,717.0,1.0
29.0,27.0,1.0
29.0,382.0,1.0
29.0,291.0,1.0
29.0,223.0,1.0
29.0,667.0,1.0
29.0,581.0,1.0
29.0,732.0,1.0
29.0,733.0,1.0
29.0,734.0,1.0
29.0,538.0,1.0
29.0,699.0,1.0
29.0,719.0,1.0
29.0,300.0,1.0
29.0,681.0,1.0
29.0,735.0,1.0
29.0,417.0,1.0
29.0,39.0,1.0
29.0,424.0,1.0
29.0,428.0,1.0
29.0,736.0,1.0
30.0,4.0,1.0
30.0,233.0,1.0
30.0,231.0,1.0
30.0,217.0,1.0
30.0,737.0,1.0
30.0,183.0,1.0
30.0,113.0,1.0
30.0,127.0,1.0
30.0,216.0,1.0
30.0,108.0,1.0
30.0,298.0,1.0
30.0,738.0,1.0
30.0,299.0,1.0
30.0,221.0,1.0
30.0,234.0,1.0
30.0,243.0,1.0
30.0,248.0,1.0
30.0,739.0,1.0
30.0,616.0,1.0
30.0,190.0,1.0
30.0,395.0,1.0
30.0,740.0,1.0
30.0,341.0,1.0
30.0,476.0,1.0
30.0,741.0,1.0
30.0,268.0,1.0
30.0,390.0,1.0
30.0,346.0,1.0
30.0,15.0,1.0
30.0,742.0,1.0
30.0,82.0,1.0
30.0,85.0,1.0
30.0,276.0,1.0
30.0,743.0,1.0
30.0,226.0,1.0
30.0,744.0,1.0
30.0,745.0,1.0
30.0,320.0,1.0
30.0,305.0,1.0
30.0,272.0,1.0
30.0,323.0,1.0
30.0,746.0,1.0
30.0,747.0,1.0
30.0,254.0,1.0
30.0,105.0,1.0
30.0,489.0,1.0
30.0,293.0,1.0
30.0,748.0,1.0
30.0,282.0,1.0
30.0,239.0,1.0
30.0,563.0,1.0
30.0,242.0,1.0
30.0,297.0,1.0
30.0,12.0,1.0
30.0,74.0,1.0
30.0,749.0,1.0
30.0,186.0,1.0
30.0,307.0,1.0
30.0,750.0,1.0
30.0,120.0,1.0
30.0,354.0,1.0
30.0,230.0,1.0
30.0,294.0,1.0
30.0,14.0,1.0
30.0,111.0,1.0
30.0,751.0,1.0
30.0,378.0,1.0
30.0,13.0,1.0
30.0,752.0,1.0
30.0,363.0,1.0
30.0,247.0,1.0
30.0,415.0,1.0
30.0,753.0,1.0
30.0,754.0,1.0
30.0,288.0,1.0
30.0,552.0,1.0
30.0,252.0,1.0
30.0,755.0,1.0
30.0,756.0,1.0
30.0,548.0,1.0
30.0,110.0,1.0
30.0,236.0,1.0
30.0,454.0,1.0
30.0,95.0,1.0
30.0,402.0,1.0
30.0,757.0,1.0
30.0,758.0,1.0
30.0,317.0,1.0
30.0,193.0,1.0
30.0,759.0,1.0
30.0,760.0,1.0
30.0,406.0,1.0
30.0,697.0,1.0
30.0,372.0,1.0
30.0,539.0,1.0
30.0,564.0,1.0
30.0,445.0,1.0
30.0,366.0,1.0
30.0,36.0,1.0
30.0,412.0,1.0
30.0,202.0,1.0
30.0,31.0,1.0
30.0,761.0,1.0
30.0,762.0,1.0
30.0,128.0,1.0
30.0,384.0,1.0
30.0,702.0,1.0
30.0,637.0,1.0
30.0,19.0,1.0
30.0,351.0,1.0
30.0,572.0,1.0
30.0,465.0,1.0
30.0,763.0,1.0
30.0,622.0,1.0
30.0,167.0,1.0
30.0,764.0,1.0
30.0,556.0,1.0
30.0,417.0,1.0
30.0,418.0,1.0
30.0,246.0,1.0
30.0,34.0,1.0
30.0,581.0,1.0
30.0,438.0,1.0
30.0,635.0,1.0
30.0,39.0,1.0
30.0,22.0,1.0
30.0,422.0,1.0
30.0,27.0,1.0
30.0,699.0,1.0
30.0,427.0,1.0
30.0,715.0,1.0
30.0,582.0,1.0
30.0,538.0,1.0
30.0,158.0,1.0
30.0,28.0,1.0
30.0,40.0,1.0
30.0,21.0,1.0
30.0,765.0,1.0
30.0,29.0,1.0
30.0,766.0,1.0
30.0,401.0,1.0
30.0,196.0,1.0
30.0,767.0,1.0
30.0,428.0,1.0
30.0,768.0,1.0
30.0,769.0,1.0
30.0,376.0,1.0
30.0,37.0,1.0
30.0,640.0,1.0
30.0,304.0,1.0
30.0,609.0,1.0
30.0,586.0,1.0
30.0,497.0,1.0
30.0,255.0,1.0
30.0,770.0,1.0
30.0,771.0,1.0
30.0,382.0,1.0
30.0,122.0,1.0
30.0,772.0,1.0
30.0,773.0,1.0
30.0,700.0,1.0
30.0,300.0,1.0
30.0,718.0,1.0
30.0,51.0,1.0
31.0,4.0,1.0
31.0,5.0,1.0
31.0,113.0,1.0
31.0,200.0,1.0
31.0,127.0,1.0
31.0,774.0,1.0
31.0,481.0,1.0
31.0,243.0,1.0
31.0,249.0,1.0
31.0,89.0,1.0
31.0,752.0,1.0
31.0,186.0,1.0
31.0,400.0,1.0
31.0,488.0,1.0
31.0,241.0,1.0
31.0,775.0,1.0
31.0,238.0,1.0
31.0,346.0,1.0
31.0,272.0,1.0
31.0,242.0,1.0
31.0,305.0,1.0
31.0,416.0,1.0
31.0,357.0,1.0
31.0,539.0,1.0
31.0,247.0,1.0
31.0,40.0,1.0
31.0,95.0,1.0
31.0,219.0,1.0
31.0,193.0,1.0
31.0,255.0,1.0
31.0,776.0,1.0
31.0,372.0,1.0
31.0,564.0,1.0
31.0,620.0,1.0
31.0,125.0,1.0
31.0,492.0,1.0
31.0,104.0,1.0
31.0,406.0,1.0
31.0,540.0,1.0
31.0,412.0,1.0
31.0,36.0,1.0
31.0,30.0,1.0
31.0,777.0,1.0
31.0,343.0,1.0
31.0,761.0,1.0
31.0,384.0,1.0
31.0,413.0,1.0
31.0,758.0,1.0
31.0,65.0,1.0
31.0,626.0,1.0
31.0,726.0,1.0
31.0,411.0,1.0
31.0,778.0,1.0
31.0,21.0,1.0
31.0,132.0,1.0
31.0,296.0,1.0
31.0,368.0,1.0
31.0,712.0,1.0
31.0,425.0,1.0
31.0,321.0,1.0
31.0,27.0,1.0
31.0,418.0,1.0
31.0,108.0,1.0
31.0,715.0,1.0
31.0,600.0,1.0
31.0,581.0,1.0
31.0,45.0,1.0
31.0,18.0,1.0
31.0,733.0,1.0
31.0,422.0,1.0
31.0,766.0,1.0
31.0,428.0,1.0
31.0,767.0,1.0
31.0,304.0,1.0
31.0,34.0,1.0
31.0,426.0,1.0
31.0,753.0,1.0
31.0,557.0,1.0
31.0,779.0,1.0
31.0,640.0,1.0
31.0,376.0,1.0
31.0,780.0,1.0
31.0,64.0,1.0
31.0,302.0,1.0
31.0,389.0,1.0
31.0,596.0,1.0
31.0,781.0,1.0
31.0,782.0,1.0
31.0,280.0,1.0
31.0,420.0,1.0
31.0,395.0,1.0
31.0,783.0,1.0
31.0,784.0,1.0
31.0,785.0,1.0
31.0,259.0,1.0
31.0,504.0,1.0
32.0,701.0,1.0
32.0,786.0,1.0
32.0,766.0,1.0
32.0,787.0,1.0
32.0,529.0,1.0
32.0,517.0,1.0
33.0,71.0,1.0
33.0,305.0,1.0
33.0,90.0,1.0
33.0,46.0,1.0
33.0,788.0,1.0
33.0,365.0,1.0
33.0,11.0,1.0
33.0,768.0,1.0
33.0,591.0,1.0
33.0,502.0,1.0
33.0,504.0,1.0
33.0,173.0,1.0
33.0,436.0,1.0
33.0,675.0,1.0
33.0,789.0,1.0
33.0,468.0,1.0
33.0,790.0,1.0
33.0,791.0,1.0
33.0,792.0,1.0
33.0,793.0,1.0
34.0,195.0,1.0
34.0,368.0,1.0
34.0,412.0,1.0
34.0,552.0,1.0
34.0,123.0,1.0
34.0,115.0,1.0
34.0,27.0,1.0
34.0,639.0,1.0
34.0,65.0,1.0
34.0,625.0,1.0
34.0,557.0,1.0
34.0,29.0,1.0
34.0,424.0,1.0
34.0,21.0,1.0
34.0,619.0,1.0
34.0,794.0,1.0
34.0,470.0,1.0
34.0,781.0,1.0
34.0,795.0,1.0
34.0,428.0,1.0
34.0,767.0,1.0
34.0,355.0,1.0
34.0,347.0,1.0
34.0,37.0,1.0
34.0,426.0,1.0
34.0,427.0,1.0
34.0,577.0,1.0
34.0,582.0,1.0
34.0,28.0,1.0
34.0,796.0,1.0
34.0,395.0,1.0
34.0,44.0,1.0
34.0,31.0,1.0
34.0,797.0,1.0
34.0,780.0,1.0
34.0,733.0,1.0
34.0,498.0,1.0
34.0,769.0,1.0
34.0,58.0,1.0
34.0,688.0,1.0
34.0,128.0,1.0
34.0,411.0,1.0
35.0,268.0,1.0
35.0,343.0,1.0
35.0,294.0,1.0
35.0,354.0,1.0
35.0,756.0,1.0
35.0,406.0,1.0
35.0,219.0,1.0
35.0,118.0,1.0
35.0,510.0,1.0
35.0,798.0,1.0
35.0,426.0,1.0
35.0,767.0,1.0
35.0,799.0,1.0
35.0,583.0,1.0
35.0,713.0,1.0
35.0,65.0,1.0
35.0,0.0,1.0
35.0,274.0,1.0
35.0,800.0,1.0
35.0,465.0,1.0
35.0,725.0,1.0
35.0,801.0,1.0
35.0,802.0,1.0
35.0,803.0,1.0
35.0,804.0,1.0
35.0,805.0,1.0
35.0,806.0,1.0
35.0,783.0,1.0
35.0,525.0,1.0
35.0,807.0,1.0
35.0,808.0,1.0
35.0,809.0,1.0
35.0,810.0,1.0
35.0,787.0,1.0
35.0,811.0,1.0
35.0,812.0,1.0
35.0,392.0,1.0
35.0,813.0,1.0
35.0,542.0,1.0
36.0,395.0,1.0
36.0,814.0,1.0
36.0,340.0,1.0
36.0,305.0,1.0
36.0,193.0,1.0
36.0,394.0,1.0
36.0,280.0,1.0
36.0,101.0,1.0
36.0,482.0,1.0
36.0,87.0,1.0
36.0,234.0,1.0
36.0,320.0,1.0
36.0,15.0,1.0
36.0,251.0,1.0
36.0,815.0,1.0
36.0,346.0,1.0
36.0,490.0,1.0
36.0,816.0,1.0
36.0,817.0,1.0
36.0,276.0,1.0
36.0,252.0,1.0
36.0,94.0,1.0
36.0,242.0,1.0
36.0,295.0,1.0
36.0,278.0,1.0
36.0,238.0,1.0
36.0,539.0,1.0
36.0,293.0,1.0
36.0,116.0,1.0
36.0,11.0,1.0
36.0,818.0,1.0
36.0,350.0,1.0
36.0,227.0,1.0
36.0,343.0,1.0
36.0,264.0,1.0
36.0,237.0,1.0
36.0,288.0,1.0
36.0,756.0,1.0
36.0,819.0,1.0
36.0,14.0,1.0
36.0,246.0,1.0
36.0,258.0,1.0
36.0,132.0,1.0
36.0,820.0,1.0
36.0,140.0,1.0
36.0,765.0,1.0
36.0,565.0,1.0
36.0,564.0,1.0
36.0,761.0,1.0
36.0,405.0,1.0
36.0,30.0,1.0
36.0,20.0,1.0
36.0,821.0,1.0
36.0,215.0,1.0
36.0,31.0,1.0
36.0,777.0,1.0
36.0,223.0,1.0
36.0,219.0,1.0
36.0,417.0,1.0
36.0,425.0,1.0
36.0,24.0,1.0
36.0,492.0,1.0
36.0,418.0,1.0
36.0,822.0,1.0
36.0,22.0,1.0
36.0,195.0,1.0
36.0,823.0,1.0
36.0,795.0,1.0
36.0,29.0,1.0
36.0,376.0,1.0
36.0,667.0,1.0
36.0,824.0,1.0
36.0,732.0,1.0
36.0,582.0,1.0
36.0,619.0,1.0
36.0,728.0,1.0
36.0,711.0,1.0
36.0,125.0,1.0
36.0,825.0,1.0
36.0,424.0,1.0
36.0,423.0,1.0
36.0,422.0,1.0
36.0,826.0,1.0
36.0,196.0,1.0
36.0,65.0,1.0
36.0,428.0,1.0
36.0,382.0,1.0
36.0,579.0,1.0
36.0,28.0,1.0
36.0,581.0,1.0
36.0,585.0,1.0
36.0,827.0,1.0
36.0,19.0,1.0
36.0,828.0,1.0
36.0,625.0,1.0
36.0,577.0,1.0
36.0,304.0,1.0
36.0,390.0,1.0
36.0,404.0,1.0
36.0,630.0,1.0
36.0,736.0,1.0
36.0,829.0,1.0
36.0,830.0,1.0
36.0,831.0,1.0
36.0,426.0,1.0
36.0,832.0,1.0
36.0,123.0,1.0
36.0,833.0,1.0
37.0,539.0,1.0
37.0,562.0,1.0
37.0,300.0,1.0
37.0,296.0,1.0
37.0,405.0,1.0
37.0,817.0,1.0
37.0,712.0,1.0
37.0,454.0,1.0
37.0,774.0,1.0
37.0,697.0,1.0
37.0,759.0,1.0
37.0,581.0,1.0
37.0,620.0,1.0
37.0,761.0,1.0
37.0,48.0,1.0
37.0,552.0,1.0
37.0,21.0,1.0
37.0,623.0,1.0
37.0,758.0,1.0
37.0,795.0,1.0
37.0,368.0,1.0
37.0,430.0,1.0
37.0,711.0,1.0
37.0,27.0,1.0
37.0,834.0,1.0
37.0,445.0,1.0
37.0,347.0,1.0
37.0,40.0,1.0
37.0,125.0,1.0
37.0,423.0,1.0
37.0,321.0,1.0
37.0,596.0,1.0
37.0,510.0,1.0
37.0,417.0,1.0
37.0,389.0,1.0
37.0,733.0,1.0
37.0,34.0,1.0
37.0,427.0,1.0
37.0,768.0,1.0
37.0,428.0,1.0
37.0,640.0,1.0
37.0,557.0,1.0
37.0,582.0,1.0
37.0,46.0,1.0
37.0,630.0,1.0
37.0,835.0,1.0
37.0,698.0,1.0
37.0,39.0,1.0
37.0,828.0,1.0
37.0,41.0,1.0
37.0,625.0,1.0
37.0,586.0,1.0
37.0,30.0,1.0
37.0,411.0,1.0
37.0,167.0,1.0
38.0,184.0,1.0
38.0,6.0,1.0
38.0,618.0,1.0
38.0,836.0,1.0
38.0,94.0,1.0
38.0,371.0,1.0
38.0,104.0,1.0
38.0,372.0,1.0
38.0,564.0,1.0
38.0,837.0,1.0
38.0,501.0,1.0
38.0,376.0,1.0
38.0,21.0,1.0
38.0,733.0,1.0
39.0,132.0,1.0
39.0,445.0,1.0
39.0,373.0,1.0
39.0,540.0,1.0
39.0,413.0,1.0
39.0,761.0,1.0
39.0,405.0,1.0
39.0,19.0,1.0
39.0,300.0,1.0
39.0,838.0,1.0
39.0,428.0,1.0
39.0,28.0,1.0
39.0,29.0,1.0
39.0,461.0,1.0
39.0,733.0,1.0
39.0,37.0,1.0
39.0,769.0,1.0
39.0,420.0,1.0
39.0,839.0,1.0
40.0,840.0,1.0
40.0,286.0,1.0
40.0,346.0,1.0
40.0,758.0,1.0
40.0,278.0,1.0
40.0,74.0,1.0
40.0,739.0,1.0
40.0,232.0,1.0
40.0,841.0,1.0
40.0,230.0,1.0
40.0,548.0,1.0
40.0,725.0,1.0
40.0,562.0,1.0
40.0,717.0,1.0
40.0,31.0,1.0
40.0,246.0,1.0
40.0,842.0,1.0
40.0,636.0,1.0
40.0,843.0,1.0
40.0,415.0,1.0
40.0,844.0,1.0
40.0,248.0,1.0
40.0,412.0,1.0
40.0,584.0,1.0
40.0,540.0,1.0
40.0,845.0,1.0
40.0,817.0,1.0
40.0,343.0,1.0
40.0,661.0,1.0
40.0,846.0,1.0
40.0,296.0,1.0
40.0,167.0,1.0
40.0,427.0,1.0
40.0,702.0,1.0
40.0,664.0,1.0
40.0,667.0,1.0
40.0,720.0,1.0
40.0,37.0,1.0
40.0,30.0,1.0
40.0,576.0,1.0
40.0,300.0,1.0
40.0,507.0,1.0
40.0,39.0,1.0
40.0,428.0,1.0
40.0,236.0,1.0
40.0,158.0,1.0
40.0,135.0,1.0
40.0,510.0,1.0
40.0,769.0,1.0
40.0,46.0,1.0
40.0,847.0,1.0
40.0,848.0,1.0
40.0,395.0,1.0
40.0,196.0,1.0
40.0,733.0,1.0
40.0,698.0,1.0
40.0,849.0,1.0
40.0,850.0,1.0
40.0,826.0,1.0
40.0,423.0,1.0
40.0,44.0,1.0
40.0,835.0,1.0
40.0,524.0,1.0
40.0,125.0,1.0
40.0,851.0,1.0
40.0,588.0,1.0
40.0,392.0,1.0
40.0,42.0,1.0
40.0,852.0,1.0
40.0,376.0,1.0
40.0,853.0,1.0
40.0,41.0,1.0
40.0,723.0,1.0
40.0,586.0,1.0
40.0,854.0,1.0
40.0,855.0,1.0
40.0,411.0,1.0
40.0,123.0,1.0
40.0,389.0,1.0
40.0,45.0,1.0
40.0,625.0,1.0
40.0,856.0,1.0
40.0,857.0,1.0
40.0,28.0,1.0
40.0,858.0,1.0
40.0,567.0,1.0
41.0,81.0,1.0
41.0,219.0,1.0
41.0,125.0,1.0
41.0,167.0,1.0
41.0,44.0,1.0
41.0,395.0,1.0
41.0,27.0,1.0
41.0,623.0,1.0
41.0,859.0,1.0
41.0,718.0,1.0
41.0,428.0,1.0
41.0,723.0,1.0
41.0,577.0,1.0
41.0,551.0,1.0
41.0,733.0,1.0
41.0,581.0,1.0
41.0,592.0,1.0
41.0,430.0,1.0
41.0,596.0,1.0
41.0,46.0,1.0
41.0,698.0,1.0
41.0,860.0,1.0
41.0,630.0,1.0
41.0,169.0,1.0
41.0,37.0,1.0
41.0,58.0,1.0
41.0,861.0,1.0
41.0,632.0,1.0
41.0,638.0,1.0
41.0,123.0,1.0
41.0,432.0,1.0
41.0,411.0,1.0
41.0,862.0,1.0
41.0,445.0,1.0
41.0,126.0,1.0
41.0,582.0,1.0
41.0,851.0,1.0
41.0,765.0,1.0
41.0,498.0,1.0
41.0,28.0,1.0
41.0,40.0,1.0
41.0,863.0,1.0
41.0,62.0,1.0
41.0,724.0,1.0
41.0,702.0,1.0
41.0,300.0,1.0
41.0,669.0,1.0
41.0,586.0,1.0
41.0,42.0,1.0
41.0,782.0,1.0
41.0,864.0,1.0
41.0,255.0,1.0
41.0,625.0,1.0
41.0,865.0,1.0
41.0,118.0,1.0
41.0,835.0,1.0
41.0,108.0,1.0
42.0,106.0,1.0
42.0,228.0,1.0
42.0,226.0,1.0
42.0,242.0,1.0
42.0,46.0,1.0
42.0,15.0,1.0
42.0,65.0,1.0
42.0,202.0,1.0
42.0,433.0,1.0
42.0,756.0,1.0
42.0,104.0,1.0
42.0,412.0,1.0
42.0,661.0,1.0
42.0,376.0,1.0
42.0,555.0,1.0
42.0,765.0,1.0
42.0,246.0,1.0
42.0,838.0,1.0
42.0,664.0,1.0
42.0,734.0,1.0
42.0,854.0,1.0
42.0,577.0,1.0
42.0,723.0,1.0
42.0,866.0,1.0
42.0,40.0,1.0
42.0,867.0,1.0
42.0,41.0,1.0
42.0,273.0,1.0
42.0,510.0,1.0
42.0,369.0,1.0
42.0,702.0,1.0
42.0,868.0,1.0
42.0,67.0,1.0
42.0,599.0,1.0
42.0,869.0,1.0
42.0,763.0,1.0
42.0,870.0,1.0
42.0,871.0,1.0
42.0,872.0,1.0
42.0,262.0,1.0
42.0,873.0,1.0
42.0,874.0,1.0
42.0,410.0,1.0
42.0,875.0,1.0
42.0,453.0,1.0
42.0,138.0,1.0
42.0,151.0,1.0
42.0,592.0,1.0
42.0,524.0,1.0
42.0,436.0,1.0
42.0,172.0,1.0
42.0,876.0,1.0
42.0,877.0,1.0
42.0,878.0,1.0
42.0,169.0,1.0
42.0,879.0,1.0
42.0,127.0,1.0
42.0,442.0,1.0
42.0,145.0,1.0
42.0,456.0,1.0
42.0,880.0,1.0
42.0,14.0,1.0
42.0,881.0,1.0
42.0,882.0,1.0
42.0,883.0,1.0
42.0,465.0,1.0
42.0,176.0,1.0
42.0,529.0,1.0
42.0,461.0,1.0
43.0,5.0,1.0
43.0,91.0,1.0
43.0,788.0,1.0
43.0,196.0,1.0
43.0,418.0,1.0
43.0,437.0,1.0
43.0,736.0,1.0
43.0,831.0,1.0
43.0,375.0,1.0
43.0,884.0,1.0
43.0,885.0,1.0
43.0,167.0,1.0
43.0,886.0,1.0
43.0,711.0,1.0
43.0,810.0,1.0
43.0,786.0,1.0
43.0,887.0,1.0
43.0,888.0,1.0
43.0,889.0,1.0
43.0,890.0,1.0
44.0,564.0,1.0
44.0,553.0,1.0
44.0,409.0,1.0
44.0,536.0,1.0
44.0,891.0,1.0
44.0,406.0,1.0
44.0,892.0,1.0
44.0,21.0,1.0
44.0,167.0,1.0
44.0,863.0,1.0
44.0,734.0,1.0
44.0,410.0,1.0
44.0,558.0,1.0
44.0,433.0,1.0
44.0,709.0,1.0
44.0,893.0,1.0
44.0,894.0,1.0
44.0,422.0,1.0
44.0,41.0,1.0
44.0,895.0,1.0
44.0,115.0,1.0
44.0,712.0,1.0
44.0,425.0,1.0
44.0,685.0,1.0
44.0,24.0,1.0
44.0,426.0,1.0
44.0,376.0,1.0
44.0,418.0,1.0
44.0,27.0,1.0
44.0,732.0,1.0
44.0,29.0,1.0
44.0,701.0,1.0
44.0,347.0,1.0
44.0,778.0,1.0
44.0,718.0,1.0
44.0,768.0,1.0
44.0,795.0,1.0
44.0,31.0,1.0
44.0,428.0,1.0
44.0,34.0,1.0
44.0,583.0,1.0
44.0,37.0,1.0
44.0,896.0,1.0
44.0,829.0,1.0
44.0,430.0,1.0
44.0,897.0,1.0
44.0,852.0,1.0
44.0,557.0,1.0
44.0,39.0,1.0
44.0,688.0,1.0
44.0,898.0,1.0
44.0,46.0,1.0
44.0,783.0,1.0
44.0,40.0,1.0
44.0,640.0,1.0
44.0,854.0,1.0
44.0,596.0,1.0
44.0,62.0,1.0
44.0,510.0,1.0
44.0,498.0,1.0
44.0,638.0,1.0
44.0,724.0,1.0
44.0,690.0,1.0
45.0,258.0,1.0
45.0,65.0,1.0
45.0,376.0,1.0
45.0,27.0,1.0
45.0,420.0,1.0
45.0,31.0,1.0
45.0,596.0,1.0
45.0,639.0,1.0
45.0,630.0,1.0
45.0,862.0,1.0
45.0,688.0,1.0
