,userId,productId,rating
122336,1676,628,5
37677,311,2184,4
214571,4170,67077,3
195365,3496,80937,5
36598,302,9506,5
73478,754,2739,5
19943,193,15003,5
16143,135,13530,1
186241,3138,87422,4
259296,6213,39111,5
35575,290,27606,5
214668,4174,93714,3
216333,4274,64272,5
73582,758,49130,4
27418,249,7649,1
210236,3985,2680,5
110998,1407,15451,4
35198,283,1556,4
280196,7178,636,4
3432,15,3264,5
264390,6418,37269,5
247581,5734,1113,4
237296,5236,5256,4
162505,2693,82192,3
154230,2487,49396,4
40794,333,31096,5
135243,2017,70808,5
150410,2412,78614,4
266425,6486,75267,1
180316,2968,85932,5
199231,3702,87663,5
52269,438,38053,4
134946,2011,26020,5
27618,251,15767,5
85908,984,54891,4
207888,3923,23269,4
152257,2444,17819,4
3739,15,3531,5
80687,902,27604,5
161918,2683,19021,5
108608,1368,64389,4
182561,3032,86539,4
78924,874,21230,5
84365,953,27529,4
7818,60,6977,5
47972,392,35766,5
62468,582,2335,5
193742,3414,74265,5
33136,272,26099,4
5723,34,5210,5
237572,5256,2739,3
27711,252,8201,4
199738,3729,90709,4
6250,44,5659,5
168808,2804,24809,4
134607,2002,23018,4
4009,17,3771,3
53224,452,38558,4
247287,5718,9066,5
199809,3732,621,5
283735,7356,26635,4
20016,193,16325,4
216202,4266,73406,5
94048,1102,58517,5
44458,355,33629,4
6054,40,5489,5
177348,2929,65831,3
121857,1662,69494,5
62583,584,43685,4
27952,253,22306,5
121102,1653,54841,5
181477,3005,86243,5
192205,3364,58774,4
69911,726,10931,4
62173,581,43504,4
2047,9,1985,5
209330,3947,70686,5
249682,5823,22992,4
246184,5662,34407,4
240214,5396,40109,4
155242,2512,64923,5
123328,1706,69888,5
177002,2924,31694,5
30844,259,24611,3
121923,1662,69531,5
142356,2223,76097,4
184315,3071,86978,5
39629,330,5087,2
281956,7260,83754,5
164377,2728,41209,5
230360,4867,58773,4
18013,167,14888,5
247464,5728,14726,5
81899,916,53062,4
268930,6579,76865,5
162825,2704,82233,5
256611,6097,101597,5
31144,259,24785,3
264438,6419,60173,5
143131,2238,39110,4
268790,6578,611,2
209104,3945,92313,4
261470,6320,3587,5
2647,14,2537,4
153574,2471,53463,4
155799,2525,7496,2
250670,5883,36719,4
138754,2094,64612,3
90506,1050,57293,5
135285,2017,73940,5
242690,5531,64299,5
50938,421,37365,5
196395,3552,49031,5
169440,2821,58407,3
196448,3552,89278,3
91323,1066,10835,4
126025,1749,63549,5
261266,6310,2040,4
279364,7128,93648,2
39979,330,26180,4
279880,7155,60588,4
105430,1295,5841,4
95497,1114,2805,4
219753,4434,5522,4
249897,5833,19561,5
8766,64,7733,5
136239,2032,57487,4
58084,529,40800,4
171106,2847,636,1
60959,574,42874,3
60853,574,31730,5
129380,1840,8705,5
243756,5581,4054,5
176069,2917,85064,4
17018,150,5132,4
43258,347,5132,3
177642,2933,75319,3
40711,332,31065,5
200747,3768,90899,5
159437,2615,47849,3
44429,355,33606,5
30405,258,24214,3
162845,2705,82243,3
67848,700,46236,5
136446,2037,3324,3
159703,2628,81549,4
145866,2309,77137,5
34208,276,4368,5
255768,6068,101446,4
239532,5357,27237,5
249817,5830,52224,4
82187,921,2220,1
124680,1727,22383,4
25320,239,7051,5
79136,881,51800,5
121803,1662,69454,5
234411,5096,17394,5
11891,93,700,4
26643,245,14402,5
165696,2759,7102,4
41454,336,31615,4
152155,2442,28577,5
100279,1198,10852,4
73249,753,49016,4
66204,665,45463,4
26874,246,21472,4
250619,5881,83198,5
136921,2041,74315,5
241805,5494,10086,5
239524,5357,7827,5
128773,1821,71795,5
65141,645,45000,4
237206,5233,98494,1
230190,4855,97076,4
87276,1011,55627,4
212908,4085,75625,4
20775,196,10754,5
89174,1029,13614,5
35624,290,6618,5
50638,418,37245,5
224647,4694,7145,5
159763,2630,2791,4
27760,252,22168,5
195217,3487,89417,3
160027,2640,81637,3
114350,1474,2790,5
14870,127,12534,3
61183,574,43016,5
264578,6423,19306,1
184150,3065,66108,4
105513,1296,50000,4
113900,1461,45345,5
208855,3944,34407,4
61808,578,596,4
271008,6703,1964,5
253049,5988,101113,2
181023,2995,11992,4
272793,6814,36638,2
111919,1436,65900,5
270197,6654,70918,2
174265,2889,58876,5
82224,921,53156,5
21911,210,7855,4
106449,1319,5251,5
106429,1318,928,5
112459,1444,45211,5
250324,5861,14790,5
163567,2713,3588,5
75995,808,2697,3
115472,1496,24760,5
129806,1858,43839,3
254479,6034,69621,5
50388,416,37137,4
88186,1017,56132,5
230349,4867,62183,5
201887,3801,91135,5
106003,1311,63763,4
43713,352,4847,4
193640,3410,76416,5
117514,1546,3675,3
228525,4806,12685,5
178428,2939,85509,5
252376,5964,83559,3
149258,2392,49933,4
192449,3366,24349,5
86675,1000,55285,4
232129,4967,97451,5
149766,2403,3286,5
109358,1380,914,5
9880,67,8584,5
123827,1717,70019,5
49334,408,36645,5
69850,725,2584,5
177863,2937,70686,5
169166,2814,31590,5
40267,330,30807,5
28903,256,22952,5
191080,3326,18446,3
238635,5311,27206,5
86866,1002,55385,5
4825,27,4449,5
215953,4249,37066,5
48699,398,464,4
277921,7083,77910,5
269012,6582,103087,5
143721,2248,16410,3
269243,6601,37924,5
16137,135,13525,5
43785,353,33044,4
121052,1650,50125,5
43697,351,7525,5
152594,2448,79340,5
248192,5755,6874,5
120392,1630,68768,5
175124,2902,19671,5
114319,1472,43022,5
85992,986,54951,4
77249,838,37962,3
87618,1012,55873,4
49197,407,1428,5
34230,276,490,5
97172,1131,60158,4
253718,6008,50474,2
23291,230,18710,5
3039,15,2891,1
215259,4204,9231,5
53151,449,38515,4
23902,232,7980,5
7582,51,6802,3
276207,6989,65831,2
256252,6085,16974,4
166440,2773,5310,5
10782,75,9292,4
87311,1012,55654,4
136966,2042,2055,3
40467,330,30933,4
156290,2541,2623,5
139440,2110,44437,5
268205,6551,49465,4
253684,6007,70652,5
152745,2450,79393,4
144722,2279,8857,5
150557,2412,27560,5
218612,4387,54836,5
85767,977,54801,4
194475,3456,4229,5
199048,3693,36586,5
222930,4597,88772,5
145970,2309,77195,5
136984,2043,1055,3
76466,823,50578,2
3303,15,3141,5
15991,135,13401,4
63167,599,44024,5
36606,302,28265,5
275500,6941,73631,3
75544,793,50135,4
207473,3911,92088,5
61368,578,10645,4
156732,2547,47832,5
200122,3748,38529,4
248702,5783,100070,1
25338,239,16875,4
249244,5802,10703,5
106705,1328,64035,5
145153,2285,41434,5
259391,6221,71969,4
253906,6010,56877,5
254217,6022,17166,2
243899,5588,23292,4
166133,2767,48549,4
184794,3083,87126,4
19954,193,16285,5
266816,6503,2182,5
18927,186,15565,3
164053,2720,20019,4
236525,5194,39793,4
50578,418,37219,4
255683,6067,64804,5
4109,18,3859,4
256876,6101,58786,5
261896,6335,102306,5
108846,1373,64763,5
89965,1043,35048,5
51529,433,37713,5
231689,4943,88211,5
205868,3873,33975,4
224013,4658,95926,5
160200,2645,31856,4
269346,6608,22816,5
239042,5342,98808,4
58663,537,3797,5
63720,619,44312,3
146570,2329,77418,5
862,3,857,4
64499,634,44697,5
197809,3618,6926,5
270664,6685,103281,5
198066,3631,4270,5
8620,64,7630,5
235,0,235,5
257538,6139,97349,5
78877,872,51697,4
180836,2992,86116,5
224753,4697,16587,5
40070,330,30690,2
14318,123,12081,5
268282,6555,103017,4
205493,3871,91746,3
159953,2635,1340,5
194079,3432,89173,5
100391,1200,8336,5
179414,2943,85754,5
198910,3688,78076,4
128015,1806,11023,5
8564,64,7587,5
169053,2811,4325,5
270588,6680,17019,4
259081,6194,2680,5
138633,2091,74833,4
145727,2302,56032,4
133501,1985,45033,2
141002,2176,69905,5
148327,2369,6909,5
154416,2487,2766,5
78150,857,50397,4
85448,974,20356,5
138039,2074,74628,5
91010,1055,57506,4
227978,4801,12071,4
239858,5374,8857,5
144423,2269,24745,3
157448,2566,8341,5
179789,2945,56007,4
253281,5996,84626,5
157315,2562,2584,5
167283,2784,26265,5
17568,165,14605,4
268316,6557,57649,4
47446,389,35474,4
64411,634,2754,5
64836,637,18023,4
78219,857,41145,5
5587,33,5096,5
6252,44,5661,3
89484,1034,16615,5
19380,189,15878,3
64201,629,8369,3
114897,1487,38337,2
214343,4162,66118,5
249318,5803,1442,2
195483,3499,63425,1
118358,1567,68020,4
99758,1190,16135,5
70267,728,36870,4
77462,845,38163,4
79107,880,12040,5
57598,524,7078,4
279911,7157,97825,3
249140,5799,5310,5
220486,4459,95046,5
161741,2682,70823,1
46024,375,580,3
268924,6579,66915,2
50272,415,37073,5
62843,590,38794,3
127466,1791,71201,5
143589,2245,2741,1
73813,764,24872,4
18464,177,15221,5
234871,5118,21791,5
31289,260,24893,3
214830,4180,10045,1
14696,127,12403,4
266006,6469,96006,5
152552,2448,65267,4
73550,756,49116,5
174640,2895,84705,5
140414,2158,26141,1
216467,4281,94147,5
122625,1686,10835,5
234236,5085,42185,4
202270,3809,28715,4
127237,1786,68483,5
49182,407,24691,4
26454,245,21122,5
227408,4787,77935,5
281731,7246,104785,4
140372,2156,26315,1
94243,1103,58628,4
57454,523,21435,4
233626,5048,12801,3
133672,1988,11018,1
137319,2051,64388,5
91557,1077,57761,4
12161,97,10342,5
150116,2408,50187,5
61356,577,43112,4
205840,3873,5663,4
261355,6315,81083,5
270444,6673,17441,4
99693,1189,35330,4
240805,5427,81827,5
231279,4920,97297,4
172276,2866,26274,5
122224,1672,46369,4
30777,259,7328,4
196919,3569,2667,5
214199,4154,40109,1
73895,764,49260,4
115487,1496,15654,4
270418,6673,12037,4
100236,1197,18946,4
179891,2947,48329,3
70618,736,2990,5
42520,342,3396,5
22670,224,9367,5
27149,248,21696,5
234166,5080,50735,5
270232,6657,60162,5
70853,739,15433,5
98554,1161,60794,4
69858,725,47519,5
104247,1278,14607,4
5321,33,4877,4
11925,94,10161,4
79143,881,51804,4
268128,6544,587,5
122485,1682,7822,4
120026,1618,63842,5
154868,2494,5765,5
187337,3165,5215,4
35405,289,23239,5
270947,6699,76566,5
9150,64,596,4
22190,218,1793,5
95250,1112,19344,4
259115,6196,89873,4
192414,3366,1340,4
42347,342,32222,5
244946,5642,54143,5
35501,289,7150,4
88845,1027,602,5
134054,1995,4161,5
228195,4801,7645,4
220346,4453,11833,5
118247,1565,2041,2
186024,3133,24649,5
134240,1999,29675,5
222498,4571,54505,5
142181,2220,76001,3
256971,6103,58717,5
80582,902,52433,4
48967,403,34865,5
247083,5703,60166,5
180234,2967,85891,5
229445,4839,58869,5
127633,1795,12685,5
238624,5311,64617,5
230076,4852,8697,3
109063,1378,874,4
218284,4372,11674,2
213321,4112,93446,5
141212,2181,26152,3
12214,97,1069,4
26059,242,8953,5
73040,753,11186,5
28131,254,22415,2
69579,721,24761,5
226043,4738,96325,4
155536,2520,80345,4
90709,1055,57364,2
41816,339,31838,4
218736,4392,74210,5
90532,1051,2707,5
57331,522,13864,5
2720,14,2607,3
77424,845,25995,5
277097,7034,57464,4
95478,1114,3930,5
176137,2918,85080,4
220898,4478,65886,3
158171,2574,1029,5
223271,4614,2707,5
164130,2722,76555,5
53742,465,38859,4
283752,7356,103929,5
13032,105,11029,5
72271,750,48667,3
180177,2964,15878,4
51107,424,3865,4
194250,3444,89222,5
280969,7210,26314,4
39517,330,30228,4
42827,343,32514,5
9161,64,8057,4
202315,3812,74021,5
10069,70,8734,5
84881,966,54326,3
258661,6184,13241,4
146561,2329,8857,5
193761,3415,17055,5
278856,7112,26254,1
39135,330,29888,4
113004,1447,66260,3
88036,1012,56059,5
277431,7046,16557,2
53019,445,984,5
73953,764,37669,4
15846,135,1230,4
177428,2930,26314,4
55203,480,39708,4
22587,222,10975,4
189742,3260,10045,3
110275,1401,12845,4
243870,5585,2802,4
247087,5703,53184,4
113850,1461,723,4
14407,125,7140,4
60827,574,42803,5
45841,373,34584,5
92243,1084,13249,2
24110,233,19331,3
30693,258,24484,2
65299,646,7116,4
143436,2239,20148,5
153928,2479,79780,5
115188,1493,66967,4
14879,128,12541,5
101886,1232,2432,5
179931,2950,8270,4
43846,354,33087,4
212422,4055,93158,5
69173,720,47133,4
157268,2561,11688,4
224703,4695,30806,4
3388,15,3223,3
135593,2023,53153,5
226988,4770,53722,5
127322,1789,49670,4
216600,4291,47899,5
73302,753,49024,2
168449,2795,83374,5
277756,7072,1921,2
272254,6789,82309,2
166451,2773,82893,4
85098,970,6960,5
194351,3453,64058,4
109357,1380,64948,3
153371,2463,21285,3
243332,5560,10045,1
43897,355,33133,3
243315,5558,14890,5
99949,1191,7114,2
57797,525,41108,4
227798,4796,41292,4
194377,3453,89253,5
38845,327,16395,3
108030,1352,64534,2
51400,429,37633,4
68146,708,31006,1
188832,3227,2584,3
149741,2403,78410,5
38091,318,29148,5
28831,256,22912,3
13134,108,11118,3
162939,2705,53737,1
116712,1521,67394,2
217002,4312,94345,2
272798,6814,96092,1
246804,5690,2506,4
210723,4005,92806,5
262886,6382,12040,4
112081,1441,62681,4
184011,3059,86865,4
135464,2019,27179,5
230613,4884,97166,4
273465,6845,76250,4
152024,2442,79171,1
5216,31,4785,1
249511,5811,99048,5
83860,945,13471,5
122006,1665,69556,5
189593,3257,81712,3
56309,496,40345,4
271323,6726,5261,4
151871,2440,58981,5
174599,2892,1357,5
22764,226,11085,4
83908,946,4369,5
136522,2039,74223,5
283549,7344,34074,4
58616,536,41525,5
55423,482,12895,5
86514,996,55197,5
118211,1563,67958,5
111847,1434,49423,5
82067,917,53116,5
256030,6078,101491,4
87504,1012,30567,5
154363,2487,475,4
212842,4081,93281,5
157217,2560,490,5
2499,12,2402,5
10837,78,9343,5
74559,775,49566,5
57359,522,40884,2
240890,5432,99133,5
21089,199,3573,5
253019,5987,5691,5
258392,6168,624,5
83219,933,53678,5
54944,479,9175,4
124391,1725,70208,4
283691,7353,37066,5
55581,483,1971,3
176079,2917,85066,5
195861,3519,1445,5
33735,273,2182,5
132005,1950,14809,4
108090,1353,11423,5
224814,4700,96091,5
56736,507,3573,3
87328,1012,55668,4
190262,3291,88417,5
163132,2708,73063,5
203742,3846,63590,5
62572,584,22818,1
233909,5067,2036,5
247498,5730,100108,5
216737,4301,94238,4
117844,1553,2467,5
75998,808,50350,5
4105,18,3855,5
235331,5132,42279,5
260127,6255,42846,1
124571,1726,70289,3
274905,6910,15949,4
175904,2916,75958,5
179810,2945,66131,4
14680,127,11023,1
140511,2159,12029,5
125692,1741,34202,5
206953,3896,24715,2
59306,548,41942,3
230293,4865,97087,4
115349,1496,7311,5
254775,6042,26248,4
149666,2401,490,3
45260,362,34198,4
56246,496,14711,4
26973,247,21558,5
21590,205,17470,1
250504,5873,74344,4
251282,5928,11391,5
206736,3893,91350,5
29246,256,23193,3
6644,46,5997,5
221986,4538,95415,5
198635,3669,33051,5
234287,5089,97682,1
27001,247,21575,4
136044,2030,74113,5
269889,6634,58799,5
185162,3097,528,5
74131,765,49361,4
27269,248,21777,4
232370,4980,5224,4
43235,346,32730,5
110193,1401,65259,4
115264,1495,66988,4
93649,1095,10314,3
31391,260,24964,5
231342,4922,66205,4
182685,3032,3479,5
27136,248,21685,3
257196,6115,101662,5
168351,2792,83344,4
146983,2335,77559,4
63029,592,43950,4
218795,4396,94737,4
80397,902,20801,5
231653,4940,42849,5
262660,6375,102402,5
93646,1095,35620,4
203306,3838,79085,5
220316,4451,23236,5
82740,930,53445,4
142793,2231,19676,4
169792,2827,57282,3
122966,1694,12046,4
229082,4833,26507,4
18848,184,34,4
144687,2279,6642,5
151807,2440,79083,3
98525,1161,60787,4
150277,2411,42256,1
103215,1260,43737,4
49890,414,16233,3
93860,1099,4072,3
18692,182,2739,4
117951,1556,528,5
186545,3146,23291,4
160818,2658,9810,5
152506,2448,16217,1
50851,419,17122,5
276916,7021,40046,4
16831,146,14045,4
253457,5998,101168,5
4876,28,4498,3
90739,1055,2584,5
102762,1254,20807,5
158747,2585,26070,2
244552,5623,99633,5
38022,316,29118,5
127629,1795,71236,5
5389,33,4934,5
210715,4005,64343,5
93753,1095,58431,4
221837,4527,59965,5
255594,6065,83036,5
38150,320,29189,3
155148,2509,15003,5
118815,1579,68157,5
111941,1437,65916,5
85421,974,606,3
179486,2943,11185,3
164275,2728,82569,4
40338,330,30855,5
162035,2685,82070,5
86265,989,4043,5
197238,3582,30999,5
30555,258,10886,3
171431,2848,29357,5
29424,256,23312,4
101853,1232,62139,5
59676,554,1922,5
127352,1789,61589,4
166090,2766,24349,3
182259,3027,2456,4
47601,390,25833,4
83816,945,53921,5
190639,3305,25044,3
148047,2363,76780,5
240452,5410,66991,5
281752,7248,50512,5
231150,4915,5251,4
143089,2237,76309,5
61668,578,43271,5
57248,518,2790,1
66337,670,8947,2
112451,1444,16208,5
33540,272,1976,4
171647,2854,5277,5
219461,4417,77895,5
101132,1225,61793,5
39339,330,30067,4
249645,5823,84397,1
110722,1407,28655,4
250697,5886,2182,5
247246,5714,585,5
209597,3951,83613,4
27593,251,22035,5
273623,6846,20779,3
260540,6274,4565,5
109443,1382,4186,5
172743,2874,26464,4
258115,6153,66196,2
246776,5689,100011,3
64456,634,21556,5
160516,2658,31726,2
145918,2309,77177,3
114970,1488,13399,1
282707,7307,9129,5
232260,4973,2781,5
4186,18,3929,4
18949,186,6720,4
178311,2939,1611,2
86657,1000,2667,5
235848,5157,46581,3
130210,1883,15996,4
166996,2780,1340,3
281837,7256,101983,4
260756,6290,72996,5
90677,1054,16581,4
80337,902,281,5
272931,6821,44307,4
70328,730,47835,5
264077,6405,102543,4
193090,3384,88929,4
151470,2430,63593,4
235778,5154,6712,4
123978,1720,2707,1
57162,515,31441,4
118456,1567,54058,4
134639,2002,618,4
57548,524,41002,3
88147,1016,56113,5
62389,582,37316,2
276212,6990,61899,5
199721,3728,4366,5
211774,4035,27512,4
99115,1171,60984,5
33913,275,26633,4
21013,199,17073,2
152828,2451,859,2
96134,1120,33527,4
227525,4792,58752,5
155022,2502,984,4
129310,1835,11992,4
256670,6098,10322,1
176923,2923,7545,4
46917,378,35217,4
214831,4180,52414,4
267737,6535,102534,1
234601,5100,5144,5
220223,4449,86097,5
131560,1934,69553,5
182017,3022,644,3
122940,1693,8961,5
74466,772,49494,4
2585,12,2480,5
42664,342,32423,5
64469,634,44687,5
60492,571,42611,5
174109,2889,1030,3
55123,479,5416,5
141225,2181,40109,2
180111,2961,77966,5
139706,2120,75124,4
157409,2565,14861,5
94970,1105,28842,4
95653,1116,3463,5
281550,7236,60161,5
116432,1518,67285,4
76922,831,14842,5
267791,6535,75411,4
145897,2309,77162,3
238870,5330,98766,4
81243,912,52693,5
186377,3141,2739,3
131043,1910,2701,5
223460,4626,24641,5
121060,1651,8338,5
130221,1883,63138,4
240673,5417,87481,3
219205,4412,10526,5
3538,15,3358,5
229376,4839,17500,5
120111,1621,68688,5
48927,401,36440,4
52110,437,37977,5
137522,2056,7166,4
997,5,978,5
169152,2814,83529,5
253333,5996,52590,5
224477,4688,35187,4
67416,694,7844,5
161541,2681,46066,5
259284,6212,1113,1
242408,5511,14831,4
187735,3180,87706,4
1163,7,1131,5
125928,1745,2790,3
256078,6082,92837,4
41380,336,31569,4
139535,2114,75078,3
170637,2840,576,1
1089,6,1064,5
23600,231,5159,5
243917,5589,5164,5
98585,1161,60803,4
189100,3235,25241,4
59875,563,42209,5
108055,1353,64539,4
10265,72,8899,4
234675,5106,77879,5
211045,4019,60231,4
26451,245,21120,3
11929,94,10165,4
75088,786,49888,4
235970,5159,27490,5
72244,750,1643,3
258468,6172,98249,5
113500,1457,66467,4
222628,4578,65221,4
134810,2005,26343,5
59636,553,42092,4
19689,193,16120,2
72537,750,14502,4
137000,2043,74337,2
67945,702,46301,5
269971,6638,6890,5
97314,1132,27998,5
130786,1900,41806,3
227907,4799,2004,4
98024,1146,60583,4
25540,240,20478,5
69769,725,47470,5
34307,277,26938,3
190759,3312,44901,4
232060,4964,97441,5
231331,4922,1889,5
33900,274,1113,4
169739,2826,83646,4
161001,2660,28698,5
217680,4350,17132,4
185296,3106,71097,2
101453,1229,61934,2
194534,3460,89277,4
199533,3718,64374,1
223342,4618,35617,5
107812,1349,51794,1
263601,6404,42767,3
147735,2354,77771,5
238949,5338,98783,5
189262,3241,88178,5
195298,3493,44077,5
215111,4195,490,4
179280,2943,68061,3
130356,1890,5014,4
10968,82,9439,5
45748,373,34517,4
56644,503,19073,4
142028,2220,75902,3
205247,3867,62999,3
77444,845,37158,5
26969,247,21554,4
149330,2393,78287,5
279467,7130,85499,4
64400,634,44654,5
14537,126,12273,5
104125,1275,63125,5
230324,4866,17373,3
30037,258,23861,3
40028,330,30658,5
83898,946,53949,2
91089,1057,57541,3
13277,110,11230,5
73178,753,38494,3
8798,64,7760,4
164000,2719,9378,4
246381,5669,54430,5
98112,1147,60626,4
56170,495,40273,4
273494,6846,78779,5
7882,60,5078,5
264351,6417,15501,1
200239,3752,90805,5
114199,1468,699,4
70420,733,47872,4
120488,1635,68816,5
240461,5411,1917,5
48749,398,31469,2
123489,1711,1838,4
34508,278,27076,4
149229,2391,45593,3
108300,1359,18699,3
62612,586,43705,5
57857,527,14071,3
183253,3040,24697,4
270118,6649,28715,5
185698,3120,87300,4
241588,5481,9362,5
37208,307,28665,5
257782,6151,36647,5
206864,3894,16618,4
258137,6153,101848,3
247195,5713,88872,5
261829,6334,14438,4
35089,283,1457,5
223967,4655,74842,5
207609,3915,23169,5
194297,3449,89232,4
24596,235,19787,4
223220,4612,47382,2
80093,902,15266,5
276522,6999,84616,5
167387,2785,45345,5
274310,6870,52892,5
277076,7033,19998,5
6937,46,6263,5
264623,6423,51445,4
185859,3129,24700,2
58906,537,633,5
71892,750,12897,3
130928,1904,72529,4
120528,1636,46813,5
261469,6320,17111,5
75272,789,49958,3
249042,5798,85377,1
245692,5659,2081,5
122573,1685,5559,5
176748,2923,85204,4
55843,489,15735,4
92303,1084,58025,5
241088,5445,1055,4
155565,2523,17182,4
215345,4208,93843,4
249453,5810,100491,3
190228,3288,36275,5
145852,2309,2537,4
81418,912,1888,4
2871,14,2742,3
208175,3927,92181,5
2489,12,2392,4
282980,7313,26368,4
21666,207,17529,5
53533,458,38732,5
161886,2683,3655,4
9469,65,8284,5
13789,115,11655,4
1397,8,1361,5
142298,2220,76081,3
95151,1112,59096,5
68354,712,46562,5
53215,451,38553,5
19057,186,9164,4
24617,236,19808,4
119871,1618,68556,5
161094,2662,11985,5
